customer_unique_id,favorite_category,avg_order_value,risk,sentiment,offer_type,risk_level,discount_pct,message
8a36a63cd09534f2948bc5180e400ad8,bed_bath_table,31.75,0.29538718,,loyalty,low,0,Рекомендуем новинки в «bed_bath_table».
8a36caf2ed634c8838b1f679359bec97,bed_bath_table,104.26,0.34180492,,loyalty,low,0,Рекомендуем новинки в «bed_bath_table».
8a380989acfc7a95c26c4d8ed8f13b52,computers_accessories,133.22,0.32127047,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «computers_accessories» и программа лояльности.
8a3a639f184732bc3b07a7776bc34573,auto,322.89,0.113721795,neutral,loyalty,low,0,Рекомендуем новинки в «auto».
8a3aeeb20af1af4f71c73fdb720b206c,watches_gifts,103.54,0.7827702,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «watches_gifts» и приоритетную поддержку.
8a3b173945cf5ca785ee16a038d0b794,fashion_bags_accessories,47.79,0.17987421,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «fashion_bags_accessories» и программа лояльности.
8a3b2a4cc28d91f16a8e0dc4d08bc0ba,bed_bath_table,109.64,0.6677531,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «bed_bath_table».
8a3b4687aa6f5db94f2d0079eee3bd8b,computers_accessories,88.91,0.9601988,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «computers_accessories» и приоритетную поддержку.
8a3bb3e78e9a0ffbf3e47f8fb749b4cb,home_appliances,29.49,0.9132219,positive,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «home_appliances».
8a3be8f9cb5126bca4fb3c6b2026b590,telephony,75.62,0.5350818,negative,targeted_reco,medium,18,"Думаем вам понравится новое в «telephony», плюс 18% на заказ."
8a3bedb46246417ce3579406dde6d8da,baby,35.0,0.27569202,negative,loyalty,low,10,Рекомендуем новинки в «baby».
8a3c197115a0788cca4dbe09a740053e,home_confort,174.73000000000002,0.24006598,,loyalty,low,0,Рекомендуем новинки в «home_confort».
8a3c66f735f2c413d3b7c10f288d5465,cool_stuff,45.48,0.28889918,,loyalty,low,0,Рекомендуем новинки в «cool_stuff».
8a3c791bd2aab8ffda1dbc05eec110a1,auto,79.53999999999999,0.23528598,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «auto» и программа лояльности.
8a3cfe26ce6c10eb786ae3d9f1a86552,cool_stuff,73.43,0.22986427,,loyalty,low,0,Рекомендуем новинки в «cool_stuff».
8a3e02aa5ae44333346d1981b34f46d3,bed_bath_table,106.89,0.79113585,positive,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «bed_bath_table».
8a3e2983c35b5d2fb78686794986f7da,toys,129.675,0.73708266,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «toys».
8a3f1378e91cb83083052e29f1c68d80,auto,116.85,0.39155486,,targeted_reco,medium,8,"Думаем вам понравится новое в «auto», плюс 8% на заказ."
8a3f5cc9ef10ed6de99df24a577fc28d,health_beauty,89.48,0.30351335,,loyalty,low,0,Рекомендуем новинки в «health_beauty».
8a3fac160ecbfa3033207270ee68609f,unknown,43.7,0.37607026,,targeted_reco,medium,8,"Думаем вам понравится новое в «unknown», плюс 8% на заказ."
8a4002923e801e3120a11070fd31c9e2,bed_bath_table,223.38,0.28551936,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «bed_bath_table» и программа лояльности.
8a4052a7a6c4a77059b0bb8dcd37ab7a,bed_bath_table,206.95,0.34599447,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «bed_bath_table» и программа лояльности.
8a41984b859c987000af5060ffa492ae,luggage_accessories,134.94,0.1874071,,loyalty,low,0,Рекомендуем новинки в «luggage_accessories».
8a423f7294c6e79cc5884ef518deda5c,cool_stuff,64.17,0.19544873,,loyalty,low,0,Рекомендуем новинки в «cool_stuff».
8a427c1bb682f37d161d345818b82264,garden_tools,136.51999999999998,0.13376707,,loyalty,low,0,Рекомендуем новинки в «garden_tools».
8a44fe7a0a9fa910c26bdf99933e36aa,bed_bath_table,54.06,0.37665042,,targeted_reco,medium,8,"Думаем вам понравится новое в «bed_bath_table», плюс 8% на заказ."
8a452cfa2b4925714df38aafd059e7a9,bed_bath_table,139.14999999999998,0.4694516,neutral,targeted_reco,medium,8,"Думаем вам понравится новое в «bed_bath_table», плюс 8% на заказ."
8a45b36a4159472791d282ff79c3db2b,perfumery,51.57,0.2431681,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «perfumery» и программа лояльности.
8a45b5f361bc5fa571afc8e171f1fdb0,baby,115.07,0.2600893,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «baby» и программа лояльности.
8a45c522ca8883aa0ef5c24dd8a2a6d0,sports_leisure,126.37,0.18680064,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
8a45d8032f58f6f3cb9347695e3d6aea,cool_stuff,162.25,0.17151044,,loyalty,low,0,Рекомендуем новинки в «cool_stuff».
8a45f5150ad5121645b980ca090dbf82,garden_tools,168.16,0.1743929,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «garden_tools» и программа лояльности.
8a466ab37dd669261eba73cc8fe43b82,sports_leisure,119.29,0.49889666,neutral,targeted_reco,medium,8,"Думаем вам понравится новое в «sports_leisure», плюс 8% на заказ."
8a46ba4b232e1642db5fff70ff47e6cc,health_beauty,186.43,0.23306246,,loyalty,low,0,Рекомендуем новинки в «health_beauty».
8a47d01387dc3f09ea5e467fa852b9da,bed_bath_table,101.14,0.31474742,,loyalty,low,0,Рекомендуем новинки в «bed_bath_table».
8a4888387ffe877c74ae212624ce5f52,health_beauty,94.4,0.22595246,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «health_beauty» и программа лояльности.
8a493d14ab08c6d60673881fc9525c6d,furniture_decor,43.88,0.20420669,,loyalty,low,0,Рекомендуем новинки в «furniture_decor».
8a4945ba37651a97cafc08c45e63986a,housewares,31.51,0.20153373,,loyalty,low,0,Рекомендуем новинки в «housewares».
8a4a95cdc1335c6e1306988d281cfd13,furniture_decor,86.58,0.28945044,,loyalty,low,0,Рекомендуем новинки в «furniture_decor».
8a4cddc3974dff18373cfdeebd89ee50,housewares,103.89,0.24014759,,loyalty,low,0,Рекомендуем новинки в «housewares».
8a4d4eaef366b4b477891b7180f59aa7,computers_accessories,114.79,0.27028665,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «computers_accessories» и программа лояльности.
8a4fee7db73ccd4a26a67ab745ba6e12,baby,145.22,0.19758667,,loyalty,low,0,Рекомендуем новинки в «baby».
8a507f395d8c899ee18b7b85756459e4,toys,45.129999999999995,0.18896875,,loyalty,low,0,Рекомендуем новинки в «toys».
8a51710f291499f45b89aa58c7bbd9a8,bed_bath_table,63.93,0.36161447,,targeted_reco,medium,8,"Думаем вам понравится новое в «bed_bath_table», плюс 8% на заказ."
8a51de718cd2d196ee3044eeac75adba,housewares,46.52,0.17504546,,loyalty,low,0,Рекомендуем новинки в «housewares».
8a52cb8ec2428ca203ea65c6aee5f3ce,housewares,80.8,0.52837807,,targeted_reco,medium,8,"Думаем вам понравится новое в «housewares», плюс 8% на заказ."
8a52ff94ec8396e572b3e416f9f98c6a,garden_tools,119.46,0.3359827,negative,loyalty,low,10,Рекомендуем новинки в «garden_tools».
8a530f19ed661d96a9911f0ff4c7a8f6,bed_bath_table,122.37,0.3574088,,targeted_reco,medium,8,"Думаем вам понравится новое в «bed_bath_table», плюс 8% на заказ."
8a54234129baefa23e05e7a945bfc130,art,125.16,0.25091287,,loyalty,low,0,Рекомендуем новинки в «art».
8a555cf7d986f1600be448161abab778,bed_bath_table,127.48,0.33492228,,loyalty,low,0,Рекомендуем новинки в «bed_bath_table».
8a568e5fc88727e82abe997bb4da3857,toys,187.28,0.24911173,,loyalty,low,0,Рекомендуем новинки в «toys».
8a56bc1f46776cf85828e336fa75dcd5,garden_tools,213.7,0.8689772,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «garden_tools».
8a5d7a54bfa3ec6f392a57f7619dd9f4,toys,71.15,0.13212724,,loyalty,low,0,Рекомендуем новинки в «toys».
8a5dd5aacea7e7652946f984c3ecb5e9,watches_gifts,37.5,0.3750354,,targeted_reco,medium,8,"Думаем вам понравится новое в «watches_gifts», плюс 8% на заказ."
8a5e10134f4cc7cbd14ca4073bbd9780,electronics,36.23,0.25870854,,loyalty,low,0,Рекомендуем новинки в «electronics».
8a5e26dbd3d85e77d0cf6cfeb7fa99a6,bed_bath_table,35.24,0.27517083,,loyalty,low,0,Рекомендуем новинки в «bed_bath_table».
8a5ebddd26a21185101e42434d23de7f,watches_gifts,105.57,0.43938395,positive,targeted_reco,medium,8,"Думаем вам понравится новое в «watches_gifts», плюс 8% на заказ."
8a5ec8d40544bd13f6e090182ba60008,furniture_decor,51.05,0.28147212,,loyalty,low,0,Рекомендуем новинки в «furniture_decor».
8a5f7681b61832cfe091bb4ac6656028,sports_leisure,163.68,0.1986951,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
8a5f848de8330c73a9689d7cdc15fdba,unknown,0.0,0.9810368,neutral,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «unknown».
8a5fd9203379165785b1d05b786a0c44,furniture_decor,98.79,0.4703331,,targeted_reco,medium,8,"Думаем вам понравится новое в «furniture_decor», плюс 8% на заказ."
8a6053dc6f4f058c36962eb72c756329,bed_bath_table,453.74,0.44607386,positive,targeted_reco,medium,13,"Думаем вам понравится новое в «bed_bath_table», плюс 13% на заказ."
8a608527884b368073a4f2040ec0b3f0,electronics,35.68,0.24715386,negative,loyalty,low,10,Рекомендуем новинки в «electronics».
8a6306daaaacc661c79f63753ace8b27,bed_bath_table,69.53999999999999,0.10800702,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «bed_bath_table» и программа лояльности.
8a6340d72a903d7bab9afd46c7fbbbe8,garden_tools,72.43,0.30841985,,loyalty,low,0,Рекомендуем новинки в «garden_tools».
8a635a0457e2fbf70e027d44f9bea9ff,home_appliances,46.5,0.20396544,,loyalty,low,0,Рекомендуем новинки в «home_appliances».
8a63a34c7fe77924a853e44eec72b1ae,health_beauty,88.94,0.46817094,positive,targeted_reco,medium,8,"Думаем вам понравится новое в «health_beauty», плюс 8% на заказ."
8a63b14dd054c5734db94a27e25fe562,auto,35.089999999999996,0.33119354,,loyalty,low,0,Рекомендуем новинки в «auto».
8a64013cee18edf9edbc21b0dd9acec4,sports_leisure,80.67,0.18032943,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «sports_leisure» и программа лояльности.
8a6576a903e4f08ec252fe824c7e3eaf,home_appliances,87.41,0.21029988,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «home_appliances» и программа лояльности.
8a665d83c1dbd3bccfda3a4d79f66171,stationery,60.3,0.18697797,,loyalty,low,0,Рекомендуем новинки в «stationery».
8a6669c670e8a115def21587036dba30,home_appliances,242.98,0.360395,negative,targeted_reco,medium,18,"Думаем вам понравится новое в «home_appliances», плюс 18% на заказ."
8a67351128057cac9189df441f34e849,construction_tools_construction,279.95000000000005,0.19083227,,loyalty,low,0,Рекомендуем новинки в «construction_tools_construction».
8a67f67356d0f594c9820fa4242199f5,auto,109.63,0.17911512,,loyalty,low,0,Рекомендуем новинки в «auto».
8a68a28bf013da800d0ad91787a1e029,watches_gifts,162.89,0.4006542,,targeted_reco,medium,8,"Думаем вам понравится новое в «watches_gifts», плюс 8% на заказ."
8a68b098824b1f7e0a07f4d0589be32b,electronics,32.379999999999995,0.325956,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «electronics» и программа лояльности.
8a69f55fdbcc10ee37921333398f0ee9,luggage_accessories,109.41,0.1555058,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «luggage_accessories» и программа лояльности.
8a6b739c6fcb3b9a3f4ada0c8ef330a2,bed_bath_table,59.82,0.42594445,neutral,targeted_reco,medium,8,"Думаем вам понравится новое в «bed_bath_table», плюс 8% на заказ."
8a6ba6b413007e4b09dbc526503cb9d4,baby,63.37,0.17020872,,loyalty,low,0,Рекомендуем новинки в «baby».
8a6c6188036bebd3515d865d70163166,garden_tools,25.67,0.15082769,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «garden_tools» и программа лояльности.
8a6ecf07765c56057bbb8b9d942c867c,fashion_bags_accessories,35.41,0.19335821,,loyalty,low,0,Рекомендуем новинки в «fashion_bags_accessories».
8a6f1d06599f1b41b7a45098151155b7,stationery,169.67000000000002,0.18718074,,loyalty,low,0,Рекомендуем новинки в «stationery».
8a6f91a57c40b447d9814c5027108194,housewares,45.14,0.24714103,neutral,loyalty,low,0,Рекомендуем новинки в «housewares».
8a6fcdcd69b688d63ab6f124a8a94925,computers_accessories,153.13,0.92649144,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «computers_accessories».
8a6fd4c834ecc73624bd1ee83772e913,bed_bath_table,144.72,0.3583355,,targeted_reco,medium,8,"Думаем вам понравится новое в «bed_bath_table», плюс 8% на заказ."
8a700eb66034af4248cb2ddc4a90cb58,bed_bath_table,72.76,0.39514384,positive,targeted_reco,medium,8,"Думаем вам понравится новое в «bed_bath_table», плюс 8% на заказ."
8a714ed030150d62a04e654d38e0e937,bed_bath_table,120.77,0.31818557,,loyalty,low,0,Рекомендуем новинки в «bed_bath_table».
8a7247ae6769e2311529965e91ffb9dd,cool_stuff,236.56,0.19978188,,loyalty,low,0,Рекомендуем новинки в «cool_stuff».
8a7271f54378994867420e5157f34500,furniture_decor,52.11,0.19347072,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «furniture_decor» и программа лояльности.
8a7432d16aec9c2e4e40cdcbca613710,industry_commerce_and_business,603.24,0.8694106,,retention_soft,high,20,Скучаем по вам! Возвращайтесь - 20% на «industry_commerce_and_business».
8a74d30addff026d27be06e3be4e8be5,sports_leisure,35.75,0.210528,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
8a750d94941ec716f0a3cd136ae5f2b1,office_furniture,218.64,0.28507864,,loyalty,low,0,Рекомендуем новинки в «office_furniture».
8a75bcf1cf3c38af9dff219f4b3044f1,agro_industry_and_commerce,484.06,0.3473892,,loyalty,low,0,Рекомендуем новинки в «agro_industry_and_commerce».
8a765fef5eeb1034ea1177b1d8463fa5,drinks,65.43,0.32494277,,loyalty,low,0,Рекомендуем новинки в «drinks».
8a76f6caba5736d6309877ea9d99f4a3,baby,74.94,0.95214564,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «baby» и приоритетную поддержку.
8a7710185e7ca6d9c40fb919c5368010,furniture_decor,294.18,0.26825824,negative,loyalty,low,10,Рекомендуем новинки в «furniture_decor».
8a7739b88895d051d144901b28528f8e,furniture_decor,43.79,0.59431905,,targeted_reco,medium,8,"Думаем вам понравится новое в «furniture_decor», плюс 8% на заказ."
8a782eaaef7168fff6fe3a0bc87501b8,fashion_bags_accessories,315.17,0.40572593,,targeted_reco,medium,13,"Думаем вам понравится новое в «fashion_bags_accessories», плюс 13% на заказ."
8a785dd71ace2ab66acc62c9a350af35,watches_gifts,168.75,0.35784903,,targeted_reco,medium,8,"Думаем вам понравится новое в «watches_gifts», плюс 8% на заказ."
8a796cf7bd37e02a20de477bd95efc58,home_appliances,129.25,0.7939024,,retention_soft,high,15,Скучаем по вам! Возвращайтесь - 15% на «home_appliances».
8a7987cc7394a2990fd27cb4fce6fdc7,telephony,48.22,0.25488174,,loyalty,low,0,Рекомендуем новинки в «telephony».
8a7a36ab245df09f3d998d09d47eb792,toys,44.09,0.97705734,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «toys» и приоритетную поддержку.
8a7ca7c42a01da47e01b72adf08354e9,sports_leisure,109.29,0.15838438,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
8a7d35e7b3f0a4377e1c75bfe379ac6e,furniture_decor,198.46,0.18026708,,loyalty,low,0,Рекомендуем новинки в «furniture_decor».
8a7dbdbf6eeb386835be7ee745661739,toys,114.44,0.20627567,negative,loyalty,low,10,Рекомендуем новинки в «toys».
8a7e2716ec5ffb45ddb789c96c86d4bd,market_place,46.86,0.42769632,,targeted_reco,medium,8,"Думаем вам понравится новое в «market_place», плюс 8% на заказ."
8a7f15899602fab65322f08a92dd7a10,health_beauty,93.5,0.2921046,,loyalty,low,0,Рекомендуем новинки в «health_beauty».
8a7f96e72bededa72b184408111db3f3,bed_bath_table,149.38,0.81344306,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «bed_bath_table» и приоритетную поддержку.
8a800a471470ca3805b189f893a57515,toys,524.81,0.29163566,,loyalty,low,0,Рекомендуем новинки в «toys».
8a8107952ac2366f408acf3e4d7e31dd,computers_accessories,50.75,0.41539162,,targeted_reco,medium,8,"Думаем вам понравится новое в «computers_accessories», плюс 8% на заказ."
8a8184964479ee3db54e895e5a0a0d00,health_beauty,89.10000000000001,0.26704273,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «health_beauty» и программа лояльности.
8a83acf0dd42f798fb6f421ee13e11b4,watches_gifts,67.23,0.44513404,,targeted_reco,medium,8,"Думаем вам понравится новое в «watches_gifts», плюс 8% на заказ."
8a84816d00bfa9d90f315a55e0e9bfd4,computers_accessories,33.28,0.27783892,,loyalty,low,0,Рекомендуем новинки в «computers_accessories».
8a851617296124a4857303e40406411b,watches_gifts,60.85,0.3926329,negative,targeted_reco,medium,18,"Думаем вам понравится новое в «watches_gifts», плюс 18% на заказ."
8a86daed12f5a919b9003cfc05c53c4d,computers_accessories,30.75,0.37130812,neutral,targeted_reco,medium,8,"Думаем вам понравится новое в «computers_accessories», плюс 8% на заказ."
8a86ed4bed47bcac26f94311443b954c,construction_tools_safety,178.69,0.32406437,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «construction_tools_safety» и программа лояльности.
8a89338f1c84dcf01a8a914fbbb29f28,telephony,35.71,0.36814407,,targeted_reco,medium,8,"Думаем вам понравится новое в «telephony», плюс 8% на заказ."
8a898880a61e551c80bacadfb4356255,housewares,36.46,0.21676984,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «housewares» и программа лояльности.
8a89a5f322060e82525ac4509b9041a3,sports_leisure,169.0,0.2379515,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
8a8a1edd610438e958ef7dbfe2088701,toys,121.91,0.14142263,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «toys» и программа лояльности.
8a8a31d188c3cf9dea0126d1b1049c18,bed_bath_table,53.37,0.23366843,,loyalty,low,0,Рекомендуем новинки в «bed_bath_table».
8a8a3b96590da699865fa7e07e0e08ff,construction_tools_safety,2133.6899999999996,0.49886057,positive,targeted_reco,medium,13,"Думаем вам понравится новое в «construction_tools_safety», плюс 13% на заказ."
8a8aa3de098cdfe04dafc3086a88caa0,cool_stuff,238.44,0.18177585,,loyalty,low,0,Рекомендуем новинки в «cool_stuff».
8a8ac60fd8ea25925f379a33ef277987,auto,2322.32,0.49216777,negative,targeted_reco,medium,23,"Думаем вам понравится новое в «auto», плюс 23% на заказ."
8a8b0c59da609d6812f5dab9a46ce1c8,stationery,55.0,0.2300067,,loyalty,low,0,Рекомендуем новинки в «stationery».
8a8b3a65e035012f101c4078741b92aa,stationery,518.9499999999999,0.22541723,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «stationery» и программа лояльности.
8a8bb19b60003cf64841d16cea1d788b,cool_stuff,34.64,0.23581855,,loyalty,low,0,Рекомендуем новинки в «cool_stuff».
8a8c4ce38d2bbeb157cb04e9ceb19b80,toys,102.13,0.45369214,,targeted_reco,medium,8,"Думаем вам понравится новое в «toys», плюс 8% на заказ."
8a8cb10ec19cf7f2704907349201243c,watches_gifts,134.9,0.35568538,positive,targeted_reco,medium,8,"Думаем вам понравится новое в «watches_gifts», плюс 8% на заказ."
8a8dd033ec9d2eec8671243a98da24f8,toys,116.36,0.20043299,,loyalty,low,0,Рекомендуем новинки в «toys».
8a8fc46830cff51b8f5374e74dd21e7b,bed_bath_table,104.7,0.38311073,positive,targeted_reco,medium,8,"Думаем вам понравится новое в «bed_bath_table», плюс 8% на заказ."
8a903ee0bd04bbe335fc0fde7ae1c30f,fashion_bags_accessories,71.92,0.19849935,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «fashion_bags_accessories» и программа лояльности.
8a90c3e2b92d45ef07713a65eaddb41e,auto,97.79,0.33796838,neutral,loyalty,low,0,Рекомендуем новинки в «auto».
8a92424448e3a0e513968a6b1a565c11,sports_leisure,119.25,0.17519683,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
8a925d6a1e031105535d10099158dfa2,bed_bath_table,105.28,0.2155923,neutral,loyalty,low,0,Рекомендуем новинки в «bed_bath_table».
8a92b3cd07a55af380439f33da08b9a9,furniture_decor,80.37,0.20358738,,loyalty,low,0,Рекомендуем новинки в «furniture_decor».
8a95056b02b3173e84d48647c52a7e0b,toys,494.87,0.20356643,,loyalty,low,0,Рекомендуем новинки в «toys».
8a952080ec4f3f0bdde1dd93620ffee7,garden_tools,239.46,0.29085225,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «garden_tools» и программа лояльности.
8a95fc4d4ad20814561966accde4ac2e,telephony,75.89,0.23423773,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «telephony» и программа лояльности.
8a96d24f9b20ef006364b5d3218a8f44,garden_tools,69.84,0.12267108,,loyalty,low,0,Рекомендуем новинки в «garden_tools».
8a975e5f2211cfb1b910c039421e4dfe,toys,57.3,0.18595505,,loyalty,low,0,Рекомендуем новинки в «toys».
8a97a930c86c83b79d033300afc68fac,electronics,26.68,0.2696704,,loyalty,low,0,Рекомендуем новинки в «electronics».
8a97f8a0e89a0ede6a81e08a8289d809,home_appliances_2,811.51,0.30012515,,loyalty,low,0,Рекомендуем новинки в «home_appliances_2».
8a97fa55795a6c45b2bf9661b96fd049,watches_gifts,62.65,0.39803794,neutral,targeted_reco,medium,8,"Думаем вам понравится новое в «watches_gifts», плюс 8% на заказ."
8a9901d658757e112469577ff443ae8e,luggage_accessories,95.4,0.15681626,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «luggage_accessories» и программа лояльности.
8a996e32e8d729f4f10947fb34bf5763,kitchen_dining_laundry_garden_furniture,55.75,0.3535152,,targeted_reco,medium,8,"Думаем вам понравится новое в «kitchen_dining_laundry_garden_furniture», плюс 8% на заказ."
8a9a08c7ca8900a200d83cf838a07e0b,small_appliances,349.01,0.2539792,neutral,loyalty,low,0,Рекомендуем новинки в «small_appliances».
8a9a406f05659971d083f93017a109f6,bed_bath_table,64.86,0.47398734,,targeted_reco,medium,8,"Думаем вам понравится новое в «bed_bath_table», плюс 8% на заказ."
8a9a81879cbda02fa71d4addfb1a446c,perfumery,68.89,0.98232526,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «perfumery» и приоритетную поддержку.
8a9b30182d557a7b44a8543c9f2fe931,furniture_decor,72.28,0.8710043,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «furniture_decor» и приоритетную поддержку.
8a9bd5b2eed7836c996a9b43a9fbd9c8,stationery,112.67,0.18815364,,loyalty,low,0,Рекомендуем новинки в «stationery».
8a9c57817e183f35c53dcead46d75554,health_beauty,57.11,0.20129144,,loyalty,low,0,Рекомендуем новинки в «health_beauty».
8a9cd20ef841095e7c0ebc28889670df,cool_stuff,148.15,0.2119309,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «cool_stuff» и программа лояльности.
8a9db9eecc862f85b411a51468d886a8,watches_gifts,110.77,0.352992,,targeted_reco,medium,8,"Думаем вам понравится новое в «watches_gifts», плюс 8% на заказ."
8a9e58062e8dec3aa42b2820dfaa9e1e,sports_leisure,68.45,0.20028162,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
8a9e587e6ea266da537886552c815d9d,bed_bath_table,81.89,0.3238517,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «bed_bath_table» и программа лояльности.
8a9f0cb78da35bb893404df1e39ef0e3,office_furniture,257.04,0.42408764,neutral,targeted_reco,medium,8,"Думаем вам понравится новое в «office_furniture», плюс 8% на заказ."
8aa01aca756c6533618555d7195513fe,watches_gifts,357.03,0.18295367,,loyalty,low,0,Рекомендуем новинки в «watches_gifts».
8aa02a7c7498af0014aea506d756b8f7,auto,86.64,0.3716092,negative,targeted_reco,medium,18,"Думаем вам понравится новое в «auto», плюс 18% на заказ."
8aa367da75f0cc2bb2f9fc84ee54b457,computers_accessories,62.28,0.5294933,,targeted_reco,medium,8,"Думаем вам понравится новое в «computers_accessories», плюс 8% на заказ."
8aa390d97e33b9484177029b90b62a76,health_beauty,341.02,0.8860656,,retention_soft,high,20,Скучаем по вам! Возвращайтесь - 20% на «health_beauty».
8aa3d3adeb6cd2fb1419a3b60166eedf,watches_gifts,90.99,0.36922777,,targeted_reco,medium,8,"Думаем вам понравится новое в «watches_gifts», плюс 8% на заказ."
8aa4387fb793332a42b7d18dc067494e,electronics,42.71,0.1362384,,loyalty,low,0,Рекомендуем новинки в «electronics».
8aa49a66922c1e9d746fb8ca5fb6d69c,industry_commerce_and_business,97.17,0.35686728,positive,targeted_reco,medium,8,"Думаем вам понравится новое в «industry_commerce_and_business», плюс 8% на заказ."
8aa4a3fbc4c361b7d4e453924011d7ce,perfumery,65.71000000000001,0.9311063,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «perfumery» и приоритетную поддержку.
8aa4ccd719f675d48bfe057d537d381d,toys,45.11,0.26528355,,loyalty,low,0,Рекомендуем новинки в «toys».
8aa50eceee6f9b1ad2b646264648ca5a,fashion_bags_accessories,103.65,0.2106275,,loyalty,low,0,Рекомендуем новинки в «fashion_bags_accessories».
8aa523bf3977293471e1f5894bfdbffa,home_construction,176.22000000000003,0.40266287,,targeted_reco,medium,8,"Думаем вам понравится новое в «home_construction», плюс 8% на заказ."
8aa5854287678b4ccf747a87b660d27c,sports_leisure,147.72,0.18807329,,loyalty,low,0,Рекомендуем новинки в «sports_leisure».
8aa5860694ad08bafb8502e1911f4c2f,computers_accessories,217.06,0.21444447,,loyalty,low,0,Рекомендуем новинки в «computers_accessories».
8aa59fdd819f9e9f78346a4a7b9f98f6,health_beauty,190.06,0.25975212,,loyalty,low,0,Рекомендуем новинки в «health_beauty».
8aa78ac96a79a23a6d7fee364c292197,furniture_decor,323.83,0.27128512,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «furniture_decor» и программа лояльности.
8aa7936292b83f9dbb446ecb0e7c6696,fashion_shoes,102.74,0.28132573,,loyalty,low,0,Рекомендуем новинки в «fashion_shoes».
8aa802da0f525a68e7fae5e67929ebdd,cool_stuff,90.23,0.96009135,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «cool_stuff» и приоритетную поддержку.
8aa91bd9d61152ee8167e620e58491d1,sports_leisure,64.05,0.21381877,positive,loyalty_upsell,low,0,Спасибо что вы с нами! Новинки в «sports_leisure» и программа лояльности.
8aa94b6a2d67c3ff65248655c46ce20a,housewares,198.5,0.18634315,,loyalty,low,0,Рекомендуем новинки в «housewares».
8aa9d52885a3fc85bc75ec003704a8be,consoles_games,70.0,0.6625425,negative,retention_apology,high,25,Извините за неприятный опыт. Дарим 25% на «consoles_games» и приоритетную поддержку.
8aaa1627d1c9bc4c067ea189493a5205,computers_accessories,175.3,0.28831267,negative,loyalty,low,10,Рекомендуем новинки в «computers_accessories».
